Date,Location,Country,Text,Sentiment
Thu Jun 10 14:34:36 PDT 2010,Conshohocken,United States,"Crispy chicken topped with marinara green peppers, caramelized onions and cheddar cheese on @ConshyBakery kaiser.  #Lunch #Conshy",pos
Fri Mar 25 20:01:22 PDT 2011,MALAYSIA,Malaysia,Syok jugak #steamboat & #bbq di waktu hujan #dinner @ D'muara Live Seafood http://t.co/RYNHHFAzYJ,pos
Sun Aug 19 08:00:02 PDT 2012,"Conshohocken, PA",United States,"RT @TrattoriaConshy: Crispy chicken topped with marinara green peppers, caramelized onions and cheddar cheese on @ConshyBakery kaiser.  #Lu…",pos
Fri Jul 15 07:46:09 PDT 2011,"ÜT: -7.8081785,110.3880764",United States,Sushi suteki🍣 #familly #dinner #quality #time (at Waroeng Ijoe) — https://t.co/UsOnPM4wW5,pos
Wed Jun 13 09:30:38 PDT 2012,Nowhere near you.,United States,"An everything bagel, 2 pumpkin donuts and a med pumpkin coffee #fall #maxing #breakfast #DD",neg
Fri Jul 15 07:46:09 PDT 2011,"ÜT: -7.8081785,110.3880764",United States,Sushi suteki🍣🍣🍣 #family #dinner #quality #time (at Waroeng Ijoe) — https://t.co/dJluW02TcD,pos
Mon Jun 08 10:20:33 PDT 2015,Celebrity Cook,United States,"Beef sausage from the Farners Market, smother w/HOMEMADE gravy and special seasonings!! #breakfast http://t.co/xzUy9kcfU0",pos
Sun Oct 07 19:13:07 PDT 2012,NIL,Egypt,Midnight chow foolishness  #midnight #japan #okinawa #drummers #breakfast http://t.co/ap7EWUAsYk,pos
Thu Jan 31 11:36:03 PST 2013,"218 Tyler Avenue Radford, VA",United States,LF: Cuban Pork Sandwich SOD: Chx Tort and Fish: Honey Garlic Mahi! Come enjoy! #lunch #BTSradford #food,pos
Thu Sep 16 22:42:50 PDT 2010,NIL,Egypt,A warm wine dinner at C's Seafood restaurant at Grand Hyatt Jakarta #dinner #food #wine #shiraz #drink… http://t.co/J5h9fBrJtf,pos
Thu Jun 10 14:34:36 PDT 2010,Conshohocken,United States,"Grilled chicken strips with cheddar, black bean salsa, guacamole & lettuce wrapped in a soft tortilla. With chips and potato salad!  #Lunch",pos
Sat May 04 22:24:49 PDT 2013,sEven HeaveN!!,Poland,Lunch with siblings today at SCR.. chicken Rice!! :) #throwback #thursday #lunch :) @ Singapore… http://t.co/USub0gzrip,pos
Tue Aug 18 16:05:39 PDT 2015,"Ottawa, Canada",Canada,#lunch today. Pasta pumarola w pig cheek. Mushroom chilaquiles with queso. Serrano ham Spanish tortilla. Hot smoked trout salad.,pos
Wed Dec 02 21:17:25 PST 2009,"Manila, Philippines",Philippines,Hot & Sour Noodle Soup #dinner @ Mey Lin Bistro Jupiter http://t.co/sfg6r8XXs4,pos
Wed Dec 02 21:17:25 PST 2009,"Manila, Philippines",Philippines,Oyster Cake. #dinner @ Mey Lin Bistro Jupiter http://t.co/Cb6BWARYaI,pos
Sun Sep 04 21:03:53 PDT 2011,NIL,Egypt,"4 hashbrowns, 1 cheese bacon and egg biscuit, 1 orange juice #breakfast",neg
Tue Feb 05 13:32:50 PST 2013,NIL,Egypt,Curried Wild Rice & Chicken Chowder http://t.co/5M7imffbrK #recipes #dinner #lunch #yummy #blackpepper #butter,pos
Tue May 05 12:22:21 PDT 2015,"Columbus, Ga",United States,RT @RubRBBQButts: I love the smell of Pork Shoulder smoking in the morning. #lunch,pos
Sun Jun 10 21:09:06 PDT 2012,NIL,Egypt,#Dinner with the girls after roaming the mall. I had beef teriyaki #pepperlunch and honeymoon in paris… http://t.co/TAhOEYiGAg,neutral
Thu Jun 10 14:34:36 PDT 2010,Conshohocken,United States,"Grilled chicken topped with sautéed spinach, roasted red peppers and feta cheese on a garlic grilled ciabatta!  #Lunch",neutral
Tue Feb 05 13:32:50 PST 2013,NIL,Egypt,BBQ Chicken Apple Pizza http://t.co/4KY9AI9sjP #recipes #breakfast #dinner #lunch #party #yummy #apple #breakfast,pos
Tue Mar 19 20:08:57 PDT 2013,"Dayton, Ohio",United States,Looking for a good #lunch spot in #Dayton?  http://t.co/03UTjBmRlt Going back for the Asian chicken salad for the 3rd day in a row.  #yummy,pos
Tue Mar 17 14:56:25 PDT 2015,NIL,Egypt,RT @thereallife_RD: favorite fall breakfast recipe---> [GF and vegan] pumpkin blueberry buckwheat cake!! http://t.co/c13eNWJbTl #gfree #veg…,pos
Fri Apr 17 14:40:19 PDT 2015,So Cal,Italy,RT @inspired_2day: Curried Wild Rice & Chicken Chowder http://t.co/5M7imffbrK #recipes #dinner #lunch #yummy #blackpepper #butter,pos
Sat Apr 30 21:40:36 PDT 2011,On a ✈❕,Canada,Wine #Breakfast @ at home http://t.co/L42rUtttSw,pos
Wed Aug 25 20:56:44 PDT 2010,"chicago, illinois",United States,"Friends, @aloha_tweets is recommending their delectable chicken katsu/BBQ beef combo and we are SO in. YOU? #lincolnpark #yum #lunch",pos
Sat Jun 01 20:57:25 PDT 2013,"Jersey City, NJ",United States,Near Journal Square and looking for lunch? Try http://t.co/OsTx376aOP it's chicken bruschetta day! #jerseycity #lunch #sandwich,pos
Sun Mar 07 08:19:45 PST 2010,Greater Philadelphia Area,United States,Garden Tomato and egg on an english muff. Nom nom. #breakfast http://t.co/DSTJAxikWJ,neg
Thu Jun 11 09:42:59 PDT 2015,NIL,Egypt,I couldn't wait for #lunch #eatingatmydesk #hungry buffalo chicken salad http://t.co/w1qzVit6Jk,neg
Tue May 19 05:41:53 PDT 2015,"Kebonkelapa, Indonesia",Indonesia,#dinner #latepost (at Chicken Village) [pic] — https://t.co/HT9yPAkEHQ,neutral
Mon Oct 31 10:44:15 PDT 2011,"34 Murray Street, Ottawa",Canada,Did someone say LUNCH?! Because our Southern Fried Chicken is being fried Golden Brown as we TWEET! #Lunch #Southern http://t.co/sTM1UBaAy6,pos
Sat Jul 20 19:10:18 PDT 2013,"New York, NY",United States,What's for dinner? Simple & delicious: Garlic & Herb Chicken #chickenrecipe  #dinner #dinnerfor2 #chezdanielle http://t.co/EDYyC4gSMg,pos
Tue Feb 10 19:32:12 PST 2009,Oklahoma City,United States,Chicken Paillard from the #newmenu at #deepfork. #lunch #okc #keepitlocalok http://t.co/obGYHSA665,pos
Thu Dec 03 06:47:37 PST 2009,Stirlingshire,United Kingdom,Cheese brioche with egg & kale dam it's good! #breakfast #egg #williamsburg #nyc #vscocam @ Egg http://t.co/6y9LEAJXuE,pos
Fri Mar 04 16:36:05 PST 2011,"Cleveland, OH",United States,"Pork fried rice with escarole, Anaheim pepper, scallion and crushed red pepper. #lunch #nofilter #rice… http://t.co/NawfZLYlgt",neg
Mon Feb 25 14:16:02 PST 2013,NIL,Egypt,"Even among my own recipes, I have favorites. These Chicken Chimichangas is near the top! http://t.co/zlJ6YLyOIX #recipe #burrito #dinner",neg
Tue Sep 27 09:09:56 PDT 2011,"Ottawa, Ontario",Canada,Our Chicken and Bacon Penne is more proof that EVERYTHING is better with #Bacon! #Lunch @Baconfeed @BaconUnwrapped http://t.co/aFdVaxXdPu,neutral
Fri Feb 03 06:34:59 PST 2012,NIL,Egypt,Lamb chicken chop for dinner. #lamb #chicken #dinner #alhamdulillah #terimakasih http://t.co/SDCczDV0Wp,pos
Wed Sep 18 06:23:57 PDT 2013,"9600 Bathurst St. Vaughan, ON ",Canada,Sushi Thursdays start today!  Drop by Paradise and grab some sushi  - delish :)  #vaughan #sushi #koshersushi #parvesushi #yummy #lunch,pos
Fri May 07 12:18:59 PDT 2010,Cleveland,United States,"RT @Noodle_Cat: Pork fried rice with escarole, Anaheim pepper, scallion and crushed red pepper. #lunch #nofilter #rice… http://t.co/NawfZLY…",neg
Thu Apr 18 11:49:51 PDT 2013,"Vaughan, Ontario",Canada,RT @ParadiseKosherC: Sushi Thursdays start today!  Drop by Paradise and grab some sushi  - delish :)  #vaughan #sushi #koshersushi #parvesu…,pos
Wed Aug 31 08:00:52 PDT 2011,"Eastover, SC",United States,Real men eat sushi but I do what I want. #TheThingsIFindInMyHouse #realmeneatsushi #breakfast… http://t.co/bg4p3JXyEl,pos
Sun Mar 01 17:59:26 PST 2009,"Manila, Philippines",Philippines,Ramen-ing with @bluellaine. 🍵🍵🍵 #thursday #dinner #glorietta @ Teriyaki Boy http://t.co/PuTx3hwNPN,pos
Sun Jul 28 23:35:08 PDT 2013,"San Jose, CA",United States,RT @OttawaSteak: Our Chicken and Bacon Penne is more proof that EVERYTHING is better with #Bacon! #Lunch @Baconfeed @BaconUnwrapped http://…,neg
Thu Jun 09 02:45:38 PDT 2011,NIL,Egypt,"Smoked bacon, leek and roast garlic quiche  #rainydayinthekitchen #dinner http://t.co/R0wx4216IM",pos
Tue Feb 28 18:37:35 PST 2012,Afghanistan,Afghanistan,Roll up and face this shit #Breakfast,neutral
Wed May 13 16:03:34 PDT 2015,Coleraine ,United Kingdom,RT @OttawaSteak: Our Chicken and Bacon Penne is more proof that EVERYTHING is better with #Bacon! #Lunch @Baconfeed @BaconUnwrapped http://…,neg
Tue Dec 28 02:08:03 PST 2010,WAR,United States,Caesar Chicken and mushroom #dinner #thesoupspoon #wrap http://t.co/v3tubrwcyl,pos
Mon Aug 23 15:41:53 PDT 2010,"Waterloo, Ontario, Canada",Canada,"Did you know we have #vegan pizza, quiches, burritos, roast lasagna and salsa chicken? Enjoy a hot #glutenfree, #dairyfree #lunch with us!",pos
Mon Sep 24 08:34:24 PDT 2012,NIL,Egypt,Come and get us inside you.  The ONLY place in #IowaCity with sushi specials ALL day! #HappyHourSushi #lunch   http://t.co/ZH92pjD3S3,pos
Tue Apr 28 16:45:06 PDT 2015,"Miami Beach, FL",United States,$6 Entrees $5 Cocktails $4 Wine $3 Beer... there's no better #happyhour #Lunch on #SouthBeach. Come #Grub at @ThePalaceSoBe!,neg
Wed Jan 09 08:18:21 PST 2013,NIL,Egypt,Don’t settle for another boring bag lunch. Head to The Market for Tarragona Chicken or Tuna Salad. #Lunch #STL http://t.co/FD1ns7mWlC,neg
Sat Aug 24 18:55:36 PDT 2013,"Toronto, Canada",Canada,What's for #lunch today?  Hmmm...seems like a stir fry day.  What are you having?,pos
Wed Dec 19 16:34:32 PST 2012,NIL,Egypt,#Lunch Specials #Quincy **Chicken Olive Tomatoes Onions in a Feta Cream Sauce Penne Pasta **Grilled Chicken with... http://t.co/Z0wKPBABej,neutral
Mon Dec 07 00:19:04 PST 2009,SF  bay area and all N Ca,United States,"Leftover steak, pork chop, baked potato, squash, and Pamela's make a great fritter for #breakfast http://t.co/gWrvLbsLVx",pos
Mon Apr 23 08:22:01 PDT 2012,"Fredericksburg, VA",United States,"today's #lunch special: Spicy Red Curry Chicken with Fruits, Jasmine Rice",pos
Mon Jul 06 12:53:58 PDT 2015,Florida,United States,Chicken and waffles #breakfast http://t.co/Uy1yfN3oNP,pos
Wed Sep 23 06:56:29 PDT 2015,South Beach✈2✈Viva Las Vegas,United States,RT @ThePalaceSoBe: $6 Entrees $5 Cocktails $4 Wine $3 Beer... there's no better #happyhour #Lunch on #SouthBeach. Come #Grub at @ThePalaceS…,neg
Fri Jul 16 12:03:55 PDT 2010,"St. Louis, MO",United States,"#lunch Bacon spinach pizza, Maryland crab cake wrap w/ side, black & blue grass fed beef burger, & spicy vegetarian black bean soup #CWE",neutral
Mon Jul 15 19:47:15 PDT 2013,"Covington, Kentucky",United States,RT @jasonfitterer: Sometimes breakfast is better at night! Open-face Egg and Goetta Sandwich. #goetta #breakfast http://t.co/JtnGhbTxTy,pos
Sun Dec 13 20:12:05 PST 2009,NIL,Egypt,Went out to grab a salad for #lunch came back with a buffalo chicken wrap with ranch... And a side of ranch. #fail,neg
Wed Jan 06 19:10:05 PST 2010,"Franklin, TN",United States,"Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merridee's.",pos
Sat Nov 17 15:58:37 PST 2012,NIL,Egypt,grilled chicken & green beans with bacon. 😋 #lunch,pos
Mon Nov 05 20:01:53 PST 2007,"Bangi, Malaysia",Malaysia,"Had a wonderful family dinner to celebrate Emak's birthday, inclusive this awesome pot roast. #dinner… http://t.co/BMBpfJrA4L",pos
Wed Jun 08 21:19:13 PDT 2011,#msu,global,Chicken / rice & maple syrup.. Do y'all approve? #collegelife #breakfast,pos
Mon Jun 01 14:08:43 PDT 2015,New Orleans,United States,"Meaty treat Thursday, bacon friends: Boudin'wich w/pepper jelly. Lamb w/tarragon aioli on rye. Chorizo pork w/pico de gallo on roll. #lunch",pos
Wed Feb 11 08:44:02 PST 2009,"Oklahoma City, OK",United States,RT @DeepFork: Chicken Paillard from the #newmenu at #deepfork. #lunch #okc #keepitlocalok http://t.co/9LNqC7EDkN,pos
Fri Sep 06 11:27:12 PDT 2013,The Farm,United States,I made this for #dinner the other night with mashed potatoes and carrots. Just needed to brown the chicken a... http://t.co/Tf3nL86z3o,pos
Mon Jun 28 19:32:11 PDT 2010,NIL,Egypt,“@DeeSWERVE: Chicken / rice & maple syrup.. Do y'all approve? #collegelife #breakfast” you might as well go way some mighty wings lol,pos
Tue Apr 21 02:28:50 PDT 2015,Cork,Ireland,Homemade beef stew and dumplings for dinner...thanks Mum #homemade #dinner #mumscooking #suet #stew http://t.co/0WNhQasAiF,pos
Thu Jul 11 11:54:01 PDT 2013,NIL,Egypt,Turkey/cheese croissant and chicken noodle soup. #Lunch,neg
Tue Apr 27 19:01:31 PDT 2010,"College Park, MD",United States,"@DeeSWERVE: Chicken / rice & maple syrup.. Do y'all approve? #collegelife #breakfast"" lmfao do wat you gotta do mane""",pos
Mon Jul 22 12:23:52 PDT 2013,"Waco, TX",United States,"The government may be shutdown, but Clay Pot is open! #claypot #lunch http://t.co/wfnY1IcWyO",neg
Sun Aug 14 06:43:45 PDT 2011,Nashville TN,United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Sun Mar 29 06:14:07 PDT 2015,"ÜT: 40.546839,-75.66937",United States,Chow time #jennyskuali #bethlehempa #lunch #malaysian @ Jenny's Kuali http://t.co/y74WjcnHCj,pos
Tue Jan 05 01:54:06 PST 2010,Indonesia,Indonesia,Valley Bamboo Wisata Kuliner #dinner #dining #candle #light #candlelight #ig #instaphoto http://t.co/kmJc7HTwxa,neg
Mon Feb 07 08:10:08 PST 2011,Brentwood Tennessee,United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Sun Jul 06 06:22:37 PDT 2008,"PO Box 861294, Plano, TX 75086",United States,#lunch (@ Umeko Sushi & Grill) on #Yelp http://t.co/rgLNDadqvA,neg
Fri May 04 14:33:22 PDT 2012,Right here with you!,United States,#breakfast #peanutbutter & #chocolatechips #apple jelly #fried egg smothered with mushrooms&cheese… http://t.co/CWN1E6CbVM,neg
Fri Jan 07 15:35:03 PST 2011,Spring Lake,United States,I love all the delicious veggies in chicken pot pie #yum #lunch,pos
Sat May 18 04:17:21 PDT 2013,Franklin Tennessee,United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Sat Sep 11 10:07:06 PDT 2010,"Pittsburgh, PA",United States,Lunch with Fried Pork Chop #food #foods #lunch @ Rose Tea Café http://t.co/g8k1XwciY2,neutral
Mon Apr 27 10:26:39 PDT 2015,"Main Street, Franklin, TN",United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Wed Apr 06 15:22:25 PDT 2011,"Oakland, CA",United States,"Chicken and apples and pecans, oh my! #lunch #oakland #oaklandgrown #oldoakland #localfood",pos
Sun Jan 30 03:02:22 PST 2011,"Franklin, TN",United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Mon Jul 14 11:49:56 PDT 2008,Planet B-Ball,Brazil,RT @midtownkrogers: Hi tweeps whats for lunch! So why not chow down on slice deli select #cheesepacks just 90.$ OFF most styles. #lunch htt…,neg
Wed Feb 25 04:34:56 PST 2009,"Sunny NC 27565, Planet Earth",United States,#lunch like I mean it! (@ Chai's Asian Bistro) http://t.co/dpHqvqx8BW,neg
Tue Oct 11 09:37:13 PDT 2011,"Colorado Springs, CO",United States,#Mexican stir fry for #lunch today? Your #choice of #beef or #chicken! http://t.co/U4qjgfuuRD,pos
Sun May 05 21:20:12 PDT 2013,Directioner Land,United States,Chicken Wings with Mayo are so delicious ! #Yummy #Dinner,pos
Thu Jul 02 02:01:56 PDT 2015,Edinburgh,United Kingdom,"Always fire lots of pasta into the pot when I'm hungry only to realise, it's far too much! #rookiemistake #dinner #pastanight",neg
Wed Aug 13 05:42:52 PDT 2008,Global - HQ in Arkansas,United States,Grilled Chicken & Strawberry Salad Wrap #lunch! #recipe http://t.co/mBoptO8YDV,neutral
Fri Mar 08 05:56:16 PST 2013,"Trussville, AL",United States,Celebrate Chicken Month with #ChickfilANuggets! RT if it's time for a #lunch break.,neg
Fri Feb 18 11:57:23 PST 2011,"Nashville, Tennessee",United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Wed Mar 16 08:42:52 PDT 2011,Nashville Middle TN,United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Thu Dec 13 09:40:41 PST 2012,My Heart Is In Washington,United States,RT @TysonFoods: Grilled Chicken & Strawberry Salad Wrap #lunch! #recipe http://t.co/mBoptO8YDV,neutral
Thu Dec 20 03:53:18 PST 2012,New York / Guyana,United States,Enjoying a curry chicken and puri #lunch#delicious#yummy#Guyana#guyanese#Roti#iPhone#GT#GV http://t.co/7UfsGZ9wAj,pos
Fri Feb 10 09:00:20 PST 2012,NIL,Egypt,Miso soup with bok Choy and tofu #mmmm #lunch,pos
Thu Mar 15 18:26:09 PDT 2012,"Jersey City, New Jersey",United States,RT @jc_eats: Near Journal Square and looking for lunch? Try http://t.co/OsTx376aOP it's chicken bruschetta day! #jerseycity #lunch #sandwich,pos
Thu Jun 25 16:04:16 PDT 2015,"Cincinnati, OH",United States,#lunch chicken stir fry and fruit salad http://t.co/dNmAMuSqUD,neg
Sat Mar 17 09:09:53 PDT 2012,Singapore,Singapore,Chirashi Don @carista #sashimi #dinner @ The Sushi Bar http://t.co/NB3sIDjX8R,neutral
Mon Apr 12 09:56:26 PDT 2010,"Bay Ridge, Brookyln",United States,THURSDAY LUNCH: 1/2 chicken lemon oreganata with sweet mashed potato and wild rice mix. #bbq #chicken #lunch #bayridge,pos
Sun Jun 15 21:24:21 PDT 2008,"Los Angeles, CA ",United States,"RT @Noodle_Cat: Pork fried rice with escarole, Anaheim pepper, scallion and crushed red pepper. #lunch #nofilter #rice… http://t.co/NawfZLY…",neg
Sat Mar 17 09:09:53 PDT 2012,Singapore,Singapore,Scallop Mentaiyaki @carista #sashimi #dinner @ The Sushi Bar http://t.co/GGY6kKNo7I,neg
Thu Oct 27 10:18:55 PDT 2011,#TeamLoud #FuckYaFeelings ,global,Spicy Niggets Crispy Chicken Sandwich && Fries >>>>>>>>>>>>>>>> #Lunch!,pos
Mon Jan 16 18:02:53 PST 2012,NJ/NYC Metro Area,United States,RT @jc_eats: Near Journal Square and looking for lunch? Try http://t.co/OsTx376aOP it's chicken bruschetta day! #jerseycity #lunch #sandwich,pos
Thu Dec 16 14:29:39 PST 2010,Rogers AR,United States,RT @TysonFoods: Grilled Chicken & Strawberry Salad Wrap #lunch! #recipe http://t.co/mBoptO8YDV,neutral
Mon Apr 13 00:04:55 PDT 2015,"New York, NY",United States,Another day another #Thai #lunch! :) #GottaLoveIt #NeverGetsOld (@ Pad Thai Noodle Lounge) http://t.co/TeehXY2bdX,neutral
Mon Jan 16 12:25:21 PST 2012,"Dunstable,",United Kingdom,Pot noodles #dinner http://t.co/5gK9vx8U5z,neg
Sat Mar 13 11:44:29 PST 2010,"Florida,USA",United States,"@simplydevineft, yellow rice & beans with beef brisket topped with lettuce & tomatoes #lunch #yummy… http://t.co/Br5M5kDD3s",pos
Mon Aug 10 12:41:11 PDT 2015,NIL,Egypt,"RT @Diese: Had a wonderful family dinner to celebrate Emak's birthday, inclusive this awesome pot roast. #dinner… http://t.co/BMBpfJrA4L",pos
Wed Oct 02 07:05:14 PDT 2013,"King of Prussia, PA",United States,Enjoying a #lebusbakery chicken Caesar wrap for #lunch! Only at the LeBus bakery outlet! #yum http://t.co/68Cznt6eMP,pos
Mon Apr 13 16:05:21 PDT 2015,"Phoenix, AZ",United States,"LGO's new chicken lettuce wrap with napa slaw, cashew, and BBQ sauce #lagrandeorangegrocery #lunch http://t.co/sa2STzM1EG",neg
Tue Jun 23 07:33:18 PDT 2015,NYC,United States,Fusilli with Pumpkin Cream Sauce and Turkey Meatballs. #lunch #cooking #fall #pumpkin http://t.co/tkSAeZ51Sp,neg
Sat Mar 13 11:44:29 PST 2010,"Florida,USA",United States,"@simplydivineft, yellow rice & beans with beef brisket topped with lettuce & tomatoes #lunch #yummy… http://t.co/Br5M5kDD3s",pos
Mon Feb 11 21:17:10 PST 2013,NIL,Egypt,Clearly love chinese 👌#lunch @GabRivera94 http://t.co/ARbyUckQHw,pos
Fri Feb 06 08:26:04 PST 2009,"england, UK",United Kingdom,Fat off chicken korma; don't mind if I do #lush #indian #korma #curry #chicken #dinner #uni http://t.co/jATygH8OHD,neutral
Thu Jan 24 22:16:17 PST 2013,"San Francisco, CA",United States,Our go-to #dinner #salad is on the menu this week: Greek Salad with Chicken http://t.co/wiYm72NZHR #recipe http://t.co/a9CeEIjBXp,neutral
Tue Jun 09 02:40:21 PDT 2015,NIL,Egypt,#Dinner : RUB - Family Brunch Ribs + Rub Beef + A&W Rootbeer. Serenitea - Black Dragon Milk Tea. http://t.co/mNlbnjp2kx,neg
Wed Feb 23 08:46:54 PST 2011,"Nashville, TN",United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Sat Sep 10 15:55:30 PDT 2011,4625 Varsity Dr. N.W.,Canada,Thursday #lunch #feature:  Linquini w/ clam sauce - Soups today:  Cream of potato or Beef vegetable http://t.co/sjK1kl4KB0,neutral
Fri Sep 23 14:34:55 PDT 2011,"Boston, MA",United States,Ze chicken cutlet! #lunch #gourmet http://t.co/YvM9FIc6LL,neg
Tue Jan 17 10:29:02 PST 2012,NIL,Egypt,CHICKEN SPOT TONIGHT #Dinner #Time #Chicken #Spot http://t.co/ZEIc5e1LxU,neg
Sat Sep 08 14:46:14 PDT 2012,"Greenville, SC",United States,Creole chicken from #TropicalGrille for #Lunch #FighterFood http://t.co/2Ytfra1v5i,neutral
Wed Mar 25 18:08:26 PDT 2015,portland,United States,#breakfast x dinner leftovers. Gartner's smoked kielbasa + fried egg + smoked gouda. http://t.co/6ke2ZQhhzu,neutral
Wed Mar 28 11:30:37 PDT 2012,Republic of the Philippines,Philippines,CHICKEN ADOBO! #dinner 😍😍,pos
Tue Jul 03 04:50:39 PDT 2012,Atlanta,United States,"Today's video is up, guys! #sandwiches #lunch #awesome How to make a Spicy Chicken Sandwich Easy Cooking!: http://t.co/LNr5eorT6m",pos
Wed Aug 29 19:01:28 PDT 2012,NIL,Egypt,How the big kids roll to lunch #lunch #car seat  #hot https://t.co/hsOoWhbkvG,neg
Tue Aug 02 01:09:04 PDT 2011,UK,United Kingdom,Banana! oats! berries! Greek yogurt! 1tbsp honey! hot water! Egg white! #dinner is served :D http://t.co/OSFhCSmxG6,neutral
Tue Dec 13 02:20:13 PST 2011,NIL,Egypt,cook me a roast dinner #dinner #cooked #beef #roastdinner #chef #topcook http://t.co/62gCyib5Qh,neutral
Fri Jan 01 09:16:12 PST 2010,"Overland Park, KS",United States,So #lunch time gonna try this place. I love that nail salon is next to the Chinese food restaurant. I… http://t.co/761YUe66Dz,pos
Mon Sep 29 22:34:45 PDT 2008,"ÜT: 29.582992,-95.635967",United States,Peach BBQ pork tenderloin #jaspers #thewoodlands #food #lunch. This is their no 1 selling dish @… http://t.co/63Wj5YjJg9,neg
Wed Aug 05 17:18:42 PDT 2015,"ÜT: 35.998892,-78.910256",United States,Genius! Half an avocado sliced up and tossed in my Chicken and Wild Rice soup! #delicious #lunch… http://t.co/luaQZTFWzk,pos
Thu Jun 13 06:32:59 PDT 2013,NIL,Egypt,RT @wearychef: Our go-to #dinner #salad is on the menu this week: Greek Salad with Chicken http://t.co/wiYm72NZHR #recipe http://t.co/a9CeE…,neutral
Mon Mar 09 09:10:23 PDT 2015,Ohio,United States,Looks like tonight is a sushi night!! #sushi #dinner,neg
Fri Jan 22 17:03:36 PST 2010,✈Miami/Ft. Lauderdale ✈,United States,#lunch avocado egg chicken burger with flash fried carrots & green beans Yum! 😋 http://t.co/amKRP5Qlz8,pos
Sun Apr 05 14:45:59 PDT 2015,pa,Panama,So pumped for another round of French tomato pie along with some bruschetta chicken :) ###mmmm #dinner,pos
Fri Jun 07 04:44:25 PDT 2013,NIL,Egypt,Good afternoon with Blue China in Blue Frog #bluechina #bluefrog #blue #shanghai #china #dinner #afternoon #good #bar http://t.co/U8iIFZyZkd,neutral
Wed Apr 22 02:30:13 PDT 2015,25°15′00″N 55°18′00″E,United States,Cha siu bao #soydubai #chinese #dinner @thesupermarlo parkerspy greysilicious http://t.co/eqqA7qg0Vi,pos
Sun Jul 10 14:25:11 PDT 2011,"Nuzha, Kuwait",Kuwait,Sushi for dinner!! a great end to a long tiring day!! #sushi #dinner,pos
Wed Jul 10 08:18:20 PDT 2013,"103 Charing Cross Rd, London",United Kingdom,RT @Hannah_HandJ: Loving our first meal @gallusempire! Thanks guys!! Chicken was delish! #chicken #london #lunch http://t.co/SLlwbXiIfv,pos
Sun Jun 27 05:53:57 PDT 2010,"Manchester, UK",United Kingdom,@cookwithchefs Overnight shin beef chilli with baked sweet potato! #dinner,pos
Thu Jun 11 00:39:03 PDT 2015,"Anchorage, Alaska",United States,Just threw stuff in the slow cooker for beef stew. Easy peasy! #dinner #stew #heyicancook,pos
Fri Jan 18 23:52:21 PST 2013,"Burbank, CA",United States,#Lunch time...can't go wrong with our Santa Fe Chicken Salad. Just ask anybody!!! @forkreporter @musicsoop @iheartburbank,pos
Mon Mar 07 12:35:14 PST 2011,Austin Texas,United States,Now #RamenTatsuYa is doing #lunch! The chicken based soup is great too! #vscocam #water #restaurant http://t.co/Hx3Ax5RHtL,pos
Fri Feb 08 19:28:59 PST 2008,"Tampa & Orlando, FL",United States,Easy Chicken Fried Rice Recipe - Only 5 Ingredients! http://t.co/ALzT3CBMcQ #dinner #recipes #simplerecipes,neg
Fri Aug 02 09:17:12 PDT 2013,"Franklin, TN",United States,"RT @merridees: Chicken Corn Noodle & Beer Cheese Soups. Pumpkin, Pecan & Apple Pies. Bacon Onion Mushroom Quiche. Come have #lunch at Merri…",neutral
Thu Jul 29 09:20:13 PDT 2010,Jakarta | IG: daniel_deka,United States,Spanish Rabbit Stew #koi #kemang #dinner #spanish #platoprincipal http://t.co/kdqvLOYxEl,neg
Thu Jul 16 13:12:37 PDT 2015,Brooklyn,United States,A little something before the main event. #lunch @ Grand Central Oyster Bar http://t.co/bxri4mKeuy,neutral
