Date,Location,Country,Text,Sentiment
Tue May 25 08:04:23 PDT 2010,London,global,"Glittery loos, Kiss FM mash ups &a Moroccan accented answer machine..#review of #brunch @ Momo http://t.co/cFj3cozaoR http://t.co/kzWZkAtySR",neg
Mon Apr 26 05:13:21 PDT 2010,My Happy place,global,Just experienced taste of North Indian cuisine for #supper #paneer #tikka #chappatti,pos
Sat Dec 04 06:39:20 PST 2010,Karachi Pakistan,global,Normal People: having Biryani in dinner. Instagrammer: #Biryani #dinner #raita #salad #coke #enjoying #lifeisgood #followme.,pos
Mon Feb 28 11:47:41 PST 2011,Lahore,global,RT @iNadiaKhurr: Normal People: having Biryani in dinner. Instagrammer: #Biryani #dinner #raita #salad #coke #enjoying #lifeisgood #followm…,pos
Sun Aug 23 10:22:30 PDT 2009,Where em meant to be!,global,RT @iNadiaKhurr: Normal People: having Biryani in dinner. Instagrammer: #Biryani #dinner #raita #salad #coke #enjoying #lifeisgood #followm…,pos
Tue Dec 25 19:23:44 PST 2012,World's Largest Democracy,global,RT @iNadiaKhurr: Normal People: having Biryani in dinner. Instagrammer: #Biryani #dinner #raita #salad #coke #enjoying #lifeisgood #followm…,pos
Fri Sep 21 20:01:27 PDT 2012,Los Angeles,global,"Friends! BB serving #healthy #lunch w/ special SHRIMP MASALA, KABOB , LAMB CURRY , SAAG @2700 Pennsylvania ave @FoodTruckAlley ..till 3",neutral
Sun Aug 01 23:20:23 PDT 2010,Karachi Pakistan,global,RT @iNadiaKhurr: Normal People: having Biryani in dinner. Instagrammer: #Biryani #dinner #raita #salad #coke #enjoying #lifeisgood #followm…,pos
Sun Apr 11 20:25:07 PDT 2010,somewhere in the world,global,RT @iNadiaKhurr: Normal People: having Biryani in dinner. Instagrammer: #Biryani #dinner #raita #salad #coke #enjoying #lifeisgood #followm…,pos
Sat Oct 17 23:59:16 PDT 2009,NIL,global,During a fab #dinner @thaliandpickles with @kenny_orla tonight. Somebody on a opp table dropped their naan bread..  Orla - 'Naan Down' 👍👍👍👍,pos
Wed Dec 12 14:12:14 PST 2012,NIL,global,RT @portercraig1: During a fab #dinner @thaliandpickles with @kenny_orla tonight. Somebody on a opp table dropped their naan bread..  Orla…,pos
Tue Sep 03 21:40:07 PDT 2013,LL113UF,global,RT @CoopWinsford: Sharwood's Balti & Chicken Tikka bakes - add a bit of spice to your lunch for only £1 #Coop #lunch #Sharwoods http://t.co…,neutral
Mon May 18 03:13:57 PDT 2009,NIL,global,Easter Dinner: Recipe for roasted ducks with citrus-tomato chutney - Saskatoon StarPhoenix http://t.co/gQpo8UdC47 #roast #dinner,neutral
Wed Jul 31 14:18:39 PDT 2013,"Balham, London",global,RT @portercraig1: During a fab #dinner @thaliandpickles with @kenny_orla tonight. Somebody on a opp table dropped their naan bread..  Orla…,pos
Thu Apr 28 16:51:35 PDT 2011,NIL,global,Try our Mini Tandoori Tapas Wraps for finger food with an Indian twist #tapas #mini #fingerfood #dinner http://t.co/VyA5egEbng,pos
Fri Jul 19 06:41:39 PDT 2013,Pakistan,global,RT @iNadiaKhurr: Normal People: having Biryani in dinner. Instagrammer: #Biryani #dinner #raita #salad #coke #enjoying #lifeisgood #followm…,pos
Fri Jan 21 04:22:19 PST 2011,India,global,#GoodMorning India Begin your weekend with our #breakfast show @ 7am on #FMRainbow http://t.co/NWvaBrIXNt,pos
Thu Feb 14 23:37:51 PST 2013,Bangalore,global,Fried Chicken Momo http://t.co/2Ck3B0ggAX #Breakfast&amp;Snacks #Chicken #NonVegetarian #Starters&amp;Appetizers,pos
Tue Sep 20 23:37:28 PDT 2011,Mumbai,global,"Start your day with some South Indian goodness. idli, vadai, sambar and dosa! Take your pick. #breakfast http://t.co/6kwcTxFcZJ",pos
Sun Aug 23 10:38:58 PDT 2009,"Sydney, Australia",global,Fusion #indian. I am the only indian here :D #melbournecity #food #lunch @ Tonka https://t.co/eZAFcJhz00,neg
Sun Aug 23 10:38:58 PDT 2009, New delhi India,global,Breakfast today Puri & kheer #Navratra #Ramnaumi #Indianfood #instafood #Breakfast https://t.co/1PCtaEACpA,pos
Fri Sep 27 03:39:36 PDT 2013,Chennai/Virudhunagar,global,Paneer tikka! #lunch #latergram #foodporn #foodstagram #motography #chennai #instafood #foodgasm… https://t.co/uQc1J3Hzk5,pos
Sun Mar 25 00:50:28 PDT 2012,India,global,#crispy paneer bites with whole wheat bread for #breakfast today... #paneer #cottagecheese… https://t.co/dhzzRNTwOm,pos
Wed Aug 28 12:27:34 PDT 2013,New Delhi,global,@FoodBloggerAI #breakfaststory samosa and chole puri halwa for #navratras #breakfast http://t.co/TfEP0SWkeN,pos
Tue Apr 26 09:50:10 PDT 2011,India,global,RT @surabhi_lal: @FoodBloggerAI #breakfaststory samosa and chole puri halwa for #navratras #breakfast http://t.co/TfEP0SWkeN,neutral
Wed Feb 08 23:16:59 PST 2012,NIL,global,#KCA #VoteJKT48ID surabhi_lal: FoodBloggerAI #breakfaststory samosa and chole puri halwa for #navratras #breakfast http://t.co/c0STTJfuO6,neutral
Fri Sep 27 06:43:10 PDT 2013,"ÜT: 28.411852,77.051203",global,RT @surabhi_lal: @FoodBloggerAI #breakfaststory samosa and chole puri halwa for #navratras #breakfast http://t.co/TfEP0SWkeN,neutral
Mon Dec 14 04:00:32 PST 2009,NIL,global,RT @surabhi_lal: @FoodBloggerAI #breakfaststory samosa and chole puri halwa for #navratras #breakfast http://t.co/TfEP0SWkeN,neutral
Fri Jun 05 02:18:55 PDT 2009,NIL,global,RT @surabhi_lal: @FoodBloggerAI #breakfaststory samosa and chole puri halwa for #navratras #breakfast http://t.co/TfEP0SWkeN,neutral
Tue Sep 27 07:09:37 PDT 2011,Mauritius,global,My indian type breakfast.... It's awesome!! #breakfast #awesome #lol #goodmorning https://t.co/Go9tMIlvOn,pos
Mon Aug 30 06:30:51 PDT 2010,Bangalore,global,#yummy #vegetables #biryani #indian #recipe #food #lunch time w / #mint chutney https://t.co/wHOKt44CJx,pos
Tue Nov 17 09:37:10 PST 2009,NIL,global,RT @surabhi_lal: @FoodBloggerAI #breakfaststory samosa and chole puri halwa for #navratras #breakfast http://t.co/TfEP0SWkeN,neutral
Tue Nov 17 09:37:10 PST 2009,"Doha, Qatar",global,"Dosa time #breakfast (@ Vasanta Bhavan in Doha, Ad Dawhah) https://t.co/TwHgoKP2vl",neg
Fri Jan 18 08:59:47 PST 2013,"Mumbai, India",global,"Hangover cure! #breakfast / #brunch in #goa at #palolem #beach @ Palolem Beach, South Goa, India https://t.co/smwP9sKyVP",pos
Mon May 14 06:13:43 PDT 2012,Croydon Brighton&Hove,global,Try the big #Sunday #Indian #lunch buffet at Mirch Masala Coulsdon. Only 12 quid pp. Click here and #book now http://t.co/lojLVU3u9g,neutral
Mon Sep 27 07:54:49 PDT 2010,Singapore,global,"Om nom nom, lovin the Naan best! #dinner #indian #naan #butterchicken #chicken #fries #food #foodporn… https://t.co/fRRPVWN6UN",pos
Tue Feb 21 07:38:11 PST 2012,NIL,global,Enjoy amazingly delicious and healthy delicacies at your favorite Raj Vilas (RV).  #Dinner #Food #Cuisines... http://t.co/fVtal4D7As,pos
Sat May 09 15:07:05 PDT 2009,NIL,global,Garlic and Herb Roasted Baby Potatoes & Garlic Rasam kind of Saturday  #lunch #potatoes… https://t.co/kNZ17hGCP9,pos
Fri Sep 27 06:43:10 PDT 2013,"Casacalenda (CAMPOBASSO) , Ita",global,Il buongiorno si vede dal mattino pt 2  #coffe #vitalis #cereals #yogurt #goodmorning #breakfast https://t.co/RuwU3Ov7pU,pos
Wed May 11 23:49:17 PDT 2011,"Milan, Italy",global,Il buongiorno si vede dal #brunch // @MusicMatters_Mi oggi promo a stecca! Cercateci in centro a #Milano http://t.co/TlAsSTUlMy,neg
Sat May 09 15:07:05 PDT 2009,Greece,global,Indian food today. Keema ( minced meat or κιμάς) chili with peas on basmati rice for #lunch . #food http://t.co/0kr4gGZAUN,pos
Fri Oct 12 09:06:15 PDT 2012,Jakarta Barat,global,Puri Mandiri kedoya #dinner,pos
Sat Nov 03 10:37:45 PDT 2012,Mumbai,global,Making #uttapa nice south Indian #evening #snack #Foodiechats #foodbloggers #india #mumbai #homemade http://t.co/FrvLZtzyXW,neg
Fri Sep 27 06:43:10 PDT 2013,June 2015 in your pocket!,global,RT @Fat_Foodie_: Making #uttapa nice south Indian #evening #snack #Foodiechats #foodbloggers #india #mumbai #homemade http://t.co/FrvLZtzyXW,neg
Tue Aug 20 11:06:07 PDT 2013,NIL,global,RT @Fat_Foodie_: Making #uttapa nice south Indian #evening #snack #Foodiechats #foodbloggers #india #mumbai #homemade http://t.co/FrvLZtzyXW,neg
Sun Nov 08 03:29:42 PST 2009,NIL,global,RT Fat_Foodie_: Making #uttapa nice south Indian #evening #snack #Foodiechats #foodbloggers #india #mumbai #homema… http://t.co/5TxtiHEvCk,neg
Sun Aug 07 04:40:03 PDT 2011,"Croydon & London, UK",global,Dhall Puri with cari grois pois & achar #starters #supperclub #mauritius #mauritian #dinner #streetfood http://t.co/3waVQYwcaS,neutral
Sat Nov 03 10:37:45 PDT 2012,NIL,global,RT @Fat_Foodie_: Making #uttapa nice south Indian #evening #snack #Foodiechats #foodbloggers #india #mumbai #homemade http://t.co/FrvLZtzyXW,neg
Sun Aug 02 11:14:47 PDT 2009,NIL,global,Lovely #brunch @ #necci #rome #italy #food #ilovefood #travelgram #traveler #trip @ Necci dal 1924 https://t.co/dIFnkJf8PG,pos
Sun Jun 23 04:59:52 PDT 2013,London ,global,RT @tastemauritius: Dhall Puri with cari grois pois & achar #starters #supperclub #mauritius #mauritian #dinner #streetfood http://t.co/3wa…,neg
Wed Aug 19 16:43:11 PDT 2009,London,global,"Curried vegetable roti roll, fresh herbs & mint chutney #delicious #lunch option http://t.co/dSIku7dVp8",pos
Sat Apr 04 11:35:27 PDT 2009,Norwich,global,Chicken tikka flatbread for lunch with mum🌿 #Lunch https://t.co/G3bjgdw6jI,pos
Mon Jan 10 11:53:59 PST 2011,NIL,global,For #lunch try this Naan Pizza! #recipe http://t.co/1xgWLVAouX http://t.co/CJEB0Ctjmc,pos
Fri Apr 29 13:57:45 PDT 2011,Cancun,global,#alguitas #martinis #litchi  #esloquehay #esviernes #funfunfun #dinner @ Elefanta Indian Cuisine https://t.co/eUU4MV9jAS,neutral
Mon Apr 19 23:39:55 PDT 2010,Mumbai,global,Meri Masala Maggi al Pomodoro drizzled with extra virgin olive oil! 😝 #iMade #dinner #italian #maggi @MaggiIndia http://t.co/IBrtzG68v7,neg
Tue Apr 17 02:31:04 PDT 2012,Denmark,global,+ naan 🍴 #salad #naan #dinner #food https://t.co/xNBVdNrOUd,neutral
Fri Nov 27 14:51:03 PST 2009,"Charleston, SC",global,"Kofta platter, Jerusalem Deli. This is shortly before I licked the plate. #foodies #lunch… https://t.co/gpSd1BYyRt",neutral
Wed Jul 10 02:54:52 PDT 2013,Pune,global,Authentic rajasthani cuisine !  #Food #dinner #Rajasthani #daalbaatichurma https://t.co/yQ3Yo4ya5N,pos
Thu Jun 12 21:05:43 PDT 2008,France,global,Indian food 🍛 Birthday lunch #lunch #indianfood #birthday #family #versailles #goodfood #weekend @… https://t.co/e6dpflZInI,pos
Mon Aug 06 12:36:28 PDT 2012,NIL,global,Indian Night 👳 #FamilyNight #Dinner #QualityTime #Love #Food #Yummy #Bliss #Care #WeekEnd @ Tal 👳 https://t.co/RrpUbF5xHl,pos
Mon Dec 27 10:04:45 PST 2010,Vancouver,global,Chicken Tikka for lunch. #lunch #chicken #tikka #Indian https://t.co/ta2KYJxcGO,pos
Tue Nov 27 06:25:15 PST 2012,"EDGAR IND..  BEND,REE DEER  ",global,Never mind the fries; do you want some Aloo Gobi with that? #edgarrestaurant #reddeer #dinner #indianfood,neg
Mon Aug 03 11:24:50 PDT 2009,NIL,global,#Lunch time #MaineBeerCo #NowDrinking Lunch India Pale Ale at Exit 16 http://t.co/duIB2MBP8x http://t.co/iNIUiLBty2,neg
Fri May 06 13:40:46 PDT 2011,NIL,global,Chicken tikka masala...dinner tonight. #kishtriestocook #cook #cooking #dinner #fresh #homemade… https://t.co/GE5bBQJgIm,pos
Tue Apr 23 01:52:38 PDT 2013,"Adelaide, South Australia",global,#spicy bhel and #masalachai by @adkutz for #breakfast on #sunday! Yaaasss!' https://t.co/dJkhOGYtwe,pos
Fri Jun 29 06:12:25 PDT 2012,"Toronto, ON",global,Dal for #dinner http://t.co/FyAvj67OEx,pos
Mon Apr 12 07:07:30 PDT 2010,"Seattle, WA",global,"Lamb saag, Tandoori chicken, Paneer Naan and Basmati rice for dinner😁🍴#indian #curry #dinner @… https://t.co/r2cte95dkf",pos
Wed Mar 18 16:49:42 PDT 2009,C.A.B.A,global,#primos #Serrao #Garzon #Pani #Recoleta #Baires #lunch #happy #2015 @ Pani https://t.co/z2gdKsjd7C,pos
Sat Aug 08 10:36:24 PDT 2009,C.A.B.A,global,#Pani #Baires #Recoleta #happy #place #lunch #family #2015 @ Pani Bistro - Recoleta https://t.co/GFEFlDONKO,pos
Thu Jul 05 14:00:06 PDT 2012,"Adelaide, SA",global,RT @wandercooks: Try our Mini Tandoori Tapas Wraps for finger food with an Indian twist #tapas #mini #fingerfood #dinner http://t.co/VyA5eg…,pos
Mon Dec 22 10:27:52 PST 2008,Tokyo,global,Nepalese curry and naan #lunch https://t.co/kaO1xaNMDP,neutral
Mon May 18 06:00:15 PDT 2009,"Portland, Oregon",global,"A feast! Aloo Gobi, garlic naan and butter chicken. So.very.full. #tacomafunday #dinner @ India Mahal… https://t.co/PPwBQF0Ifg",pos
Fri Nov 13 10:24:00 PST 2009,"Sydney, Australia",global,"#SriLanka #breakfast: fish curry, daal &roti. #Galle #srilankafood #exploresrilanka #shadytravels… https://t.co/TGvDtrcdSH",neg
Mon Aug 30 17:50:48 PDT 2010,"Galle, Sri Lanka",global,"RT @ShadiyahLim: #SriLanka #breakfast: fish curry, daal &roti. #Galle #srilankafood #exploresrilanka #shadytravels… https://t.co/TGvDtrcdSH",neg
Sat Mar 27 10:12:25 PDT 2010,Ceylon,global,"RT @ShadiyahLim: #SriLanka #breakfast: fish curry, daal &roti. #Galle #srilankafood #exploresrilanka #shadytravels… https://t.co/TGvDtrcdSH",neg
Mon Nov 26 19:02:38 PST 2012,Mumbai ,global,Malai Kabab - #Lunch #RecipeOfTheDay #Foodies #Cooking #Sunday View the video here : http://t.co/aMdigZDLeU http://t.co/B2t0xb6ihx,neutral
Sat Jan 22 22:35:20 PST 2011,Mumbai India,global,RT @SKRecipes: Malai Kabab - #Lunch #RecipeOfTheDay #Foodies #Cooking #Sunday View the video here : http://t.co/aMdigZDLeU http://t.co/B2…,neutral
Fri Sep 24 22:15:57 PDT 2010,NIL,global,RT @SKRecipes: Malai Kabab - #Lunch #RecipeOfTheDay #Foodies #Cooking #Sunday View the video here : http://t.co/aMdigZDLeU http://t.co/B2…,neutral
Mon Jan 05 12:14:04 PST 2009,"Pune, Maharashtra, India ",global,RT @SKRecipes: Malai Kabab - #Lunch #RecipeOfTheDay #Foodies #Cooking #Sunday View the video here : http://t.co/aMdigZDLeU http://t.co/B2…,neutral
Sat Mar 13 12:10:06 PST 2010,Dubai,global,RT @SKRecipes: Malai Kabab - #Lunch #RecipeOfTheDay #Foodies #Cooking #Sunday View the video here : http://t.co/aMdigZDLeU http://t.co/B2…,neutral
Tue Nov 17 07:23:38 PST 2009,NIL,global,RT SKRecipes: Malai Kabab - #Lunch #RecipeOfTheDay #Foodies #Cooking #Sunday View the video here : … http://t.co/uYYT0Y9YHb;,neg
Thu Sep 12 03:39:02 PDT 2013,NIL,global,Masala half fried egg was my breakfast ... #halffry#masala#breakfast#breakfaststory @FoodBloggerAI http://t.co/ZD8t961hTy,neg
Mon Mar 23 16:01:11 PDT 2009,India,global,RT @cookingfiesta1: Masala half fried egg was my breakfast ... #halffry#masala#breakfast#breakfaststory @FoodBloggerAI http://t.co/ZD8t961h…,neg
Mon Feb 15 01:08:39 PST 2010,"Prabhadevi, Mumbai",global,Home made Biryani & Curry (all veg) #Lunch today. What's yours? http://t.co/I4aavT6V5m,neutral
Tue Feb 28 04:00:00 PST 2012,London,global,Cheers to all of our booming customers at Exchange Square on Friday! Our Spicy Indian Wraps went boom! #Lunch @StreetDots @BroadgateLondon,pos
Tue Feb 21 17:20:44 PST 2012,"New York, United States",global,Indian Style Curried Lamb Shanks http://t.co/hZ2mftNllm… #recipe #cook #healthy #food #dish #meal #curries #lambsheep pic.twitter.com/yZhaX,neg
Mon Jan 16 03:40:35 PST 2012,India,global,#Sunday #dinner looks ridiculously promising. #Crumbfried masala mutton chops. 🍴🍺 #foodie #foodporn… https://t.co/y0l3MDT1s9,neutral
Wed Sep 12 00:00:10 PDT 2012,"West Lafayette, IN",global,RT @ferraznicole: #Sunday #dinner looks ridiculously promising. #Crumbfried masala mutton chops. 🍴🍺 #foodie #foodporn… https://t.co/y0l3MDT…,neg
Tue Jun 26 14:54:09 PDT 2012,"Naperville, IL",global,Falafel Kofta Curry http://t.co/OGkiFDV5QJ #desi #snacks #dinner #lunch #falafelcurry #kofta #fusion,neutral
Fri Sep 16 03:59:09 PDT 2011,Near Zahra and @Ridwan_Zhr,global,Dinner with yangkung n yangti 😊😊 #Dinner #Family #Zahra @ Puri Suki Citylink https://t.co/cqdYP2HTam,pos
Mon Mar 25 01:07:54 PDT 2013,Milano,global,RT @mmangiarotti: Il buongiorno si vede dal #brunch // @MusicMatters_Mi oggi promo a stecca! Cercateci in centro a #Milano http://t.co/TlAs…,neutral
Wed Sep 22 04:49:24 PDT 2010,Malaysia,global,Fullhouse Signature Chicken Chop with Masala sauce & Lychee Mint 🍴🍹🍗🍅 #FullHouse #dinner #weekend… https://t.co/2wF6JKxnRr,pos
Sat Sep 25 07:58:38 PDT 2010,Bangalore,global,Ragi Idli with chutney and sambar. Some kosmbiri along with. Comfort food for weekend dinner. #sunday #dinner... http://t.co/7UrKrp0v01,pos
Wed Nov 30 15:07:02 PST 2011,NIL,global,Our beautiful Indian spread. #IndianCuisine #IndianFood #spicyfood #vegan #veganlunch #curry #lunch… https://t.co/W4dtPMtavk,pos
Mon Oct 18 04:16:17 PDT 2010,"New Delhi, India",global,Vada pav #dinner #Lazy #SundayCooking #Sunday #Yum #DIY #Loveforcooking #LoveForFood https://t.co/rlT5qeYraS,pos
Thu Dec 01 15:52:18 PST 2011,London,global,Cheers to all of our booming customers at Exchange Square on Friday! Our Spicy Indian Wraps went boom! #Lunch @StreetDots @BroadgateLondon,pos
Thu Mar 24 00:16:20 PDT 2011,Adelaide,global,RT @MeghaAbraham: #spicy bhel and #masalachai by @adkutz for #breakfast on #sunday! Yaaasss!' https://t.co/dJkhOGYtwe,pos
Mon Mar 11 09:11:08 PDT 2013,Walsall,global,RT @cheapasprints: #advertising PVC #poster for Aashiqs Indian #restaurants. Order yours @ http://t.co/JAwOlZYdXV. #MothersDay #meal http:/…,neg
Thu Feb 28 13:32:32 PST 2013,NIL,global,"Chicken stuffed w/red onion chutney wrapped in bacon, now off to the oven! @2thekitchen #Foodiechats #foodie #dinner http://t.co/y0LxhsszKz",neutral
Thu May 27 13:45:37 PDT 2010,Inside The Kaleidoscope,global,"Curry 🍤🍕 with tomatoes, spinach, 6 cheeses, traditional  and pesto sauce on a naan crust. #dinner… https://t.co/CXiIFOjAmb",pos
Thu Feb 23 06:57:37 PST 2012,"Victoria, B.C.",global,Sunday night dinner in the works: Butter chicken with homemade naan bread #dinner #homemade #indian… https://t.co/II7SSRLnZg,pos
Sun Sep 13 02:23:51 PDT 2009,Davao City,global,Great way to spice up the morning. #bike #monday #davao #snack @ Curry Express Indian Restaurant https://t.co/teE8NExXQG,pos
Thu Oct 07 13:28:31 PDT 2010,Davao City,global,Dhoori with peanut chutney. #foodie #foodporn #monday #bike #snack @ Curry Express Indian Restaurant https://t.co/dkCWKqXctF,neutral
Fri Apr 17 03:35:40 PDT 2009,"West Lafayette, IN",global,RT @code_bleak: Dhoori with peanut chutney. #foodie #foodporn #monday #bike #snack @ Curry Express Indian Restaurant https://t.co/dkCWKqXctF,neg
Mon Oct 19 18:29:36 PDT 2009,"concepcion,iloilo",global,Kala ko maple flavor. Pero bakit lasang bareta. 😭😭😭 #oatmeal #Quaker #breakfast #terraza #atm https://t.co/e8PsvTBYn0,pos
Thu Mar 07 03:17:49 PST 2013,Davao City,global,Chapathi. #snack #bike #monday #davao @ Curry Express Indian Restaurant https://t.co/a0oX6OYXmL,pos
Sun Mar 06 16:27:15 PST 2011,NIL,global,RT @Gandharva666: True flavours of Indian spices @ HP makes every day a fresh start. #HPTwintership #spices #Indian #Breakfast http://t.co/…,pos
Sat Mar 26 00:05:12 PDT 2011,Melbourne,global,IDLY  | FAMOUS BREAKFAST IN INDIA | Rajahmundry Street Food - http://t.co/EuV3s39vL9 - #Breakfast #FAMOUS #Food,neutral
Sun Aug 21 12:36:27 PDT 2011,Mumbai,global,"Halwa, Puri and Channa. #kickass #breakfast https://t.co/3DxnVLM5Y9",pos
Tue Sep 20 23:37:28 PDT 2011,Bangalore ,global,Set dosa and filter kaapi #breakfast http://t.co/1MHEhFMsR0 http://t.co/X0u1LZP3QK,pos
Tue Jan 24 23:49:35 PST 2012,Dubai/Mumbai,global,"RT @yashrajvakil: Pre-order a #NonVeg #lunch for Monday. Serving Methi Chicken Hariyali Chicken Tikka, Paratha & Raita @LetsGetLunchin http…",pos
Thu May 14 23:31:17 PDT 2009,"Bandra, Mumbai",global,"RT @yashrajvakil: Pre-order a #NonVeg #lunch for Monday. Serving Methi Chicken Hariyali Chicken Tikka, Paratha & Raita @LetsGetLunchin http…",pos
Mon Oct 18 05:23:10 PDT 2010,Malaysia Kota Bharu,global,Samosa tepi jalan best gilaaaaaa dan pedasss👍👍👍 #snack #breakfast #lunch #foodshunting #ilovefood… https://t.co/hq20BjrQHW,pos
Sat Aug 01 19:02:32 PDT 2009,Cancún ,global,Samosa tepi jalan best gilaaaaaa dan pedasss👍👍👍 #snack #breakfast #lunch #foodshunting #ilovefood #love #life #live… http://t.co/dpwtDggXIH,pos
Tue Feb 28 04:00:00 PST 2012,Mumbai,global,"RT @yashrajvakil: Pre-order a #NonVeg #lunch for Monday. Serving Methi Chicken Hariyali Chicken Tikka, Paratha & Raita @LetsGetLunchin http…",pos
Tue Jul 10 13:12:40 PDT 2012,Chennai,global,Mini #Idli Sambar A delicious & filling #breakfast dish to start your day. See the #recipe at http://t.co/g8X1VnDVNo http://t.co/PwRwA1IGVD,pos
Wed Sep 21 07:01:27 PDT 2011,UK,global,RT @awesomecuisine: Mini #Idli Sambar A delicious & filling #breakfast dish to start your day. See the #recipe at http://t.co/g8X1VnDVNo ht…,pos
Sun Aug 18 02:21:43 PDT 2013,Luton,global,RT @awesomecuisine: Mini #Idli Sambar A delicious & filling #breakfast dish to start your day. See the #recipe at http://t.co/g8X1VnDVNo ht…,pos
Thu Mar 15 11:53:40 PDT 2012,Worldwide,global,"Roghni Naan with #Coffee, Desi+Angrezi #Breakfast  :P #KeepCalm",neg
Tue Jun 15 02:38:35 PDT 2010,Planet Coffee Bean,global,"RT @Habibies: Roghni Naan with #Coffee, Desi+Angrezi #Breakfast  :P #KeepCalm",neg
Sun Jan 15 02:55:40 PST 2012,NIL,global,missin #Mumbai #BOM a lil so we got our quick Indian fix for #lunch. @bernimimi  #BananaLeaf #FishSquidMuttonChickenYogurtOrangeNMangoLassi,pos
Mon Nov 26 19:02:38 PST 2012,NIL,global,RT cuzario: missin #Mumbai #BOM a lil so we got our quick Indian fix for #lunch. bernimimi  #BananaLeaf #FishSquid… http://t.co/5TxtiHEvCk,neutral
Thu Aug 20 18:13:06 PDT 2009,NIL,global,"RT @Habibies: Roghni Naan with #Coffee, Desi+Angrezi #Breakfast  :P #KeepCalm",neg
Thu May 27 13:45:37 PDT 2010,India,global,The dosa batter topped with some #spinach and #Coriander . A quick #snack https://t.co/ZEbOFRZzG0,pos
Mon Aug 17 12:12:58 PDT 2009,Chennai/Virudhunagar,global,The great Indian falooda! #dessert #motography #chennai #instafood #foodstagram #foodporn #lunch… https://t.co/Tv5Eq9fUhk,pos
Thu May 03 21:01:05 PDT 2012,2nd Commercial St. Bukhari DHA,global,Brain Masala like you never tasted before #lunch #dinner #Karachi #Pakistan @FoodPandapk http://t.co/yXHYRqQPGB,pos
Thu Aug 05 04:57:28 PDT 2010,NIL,global,RT @chatorasden: Brain Masala like you never tasted before #lunch #dinner #Karachi #Pakistan @FoodPandapk http://t.co/yXHYRqQPGB,neutral
Fri Sep 20 14:10:35 PDT 2013,"Guadalajara, México",global,RT @ramprakashr: The great Indian falooda! #dessert #motography #chennai #instafood #foodstagram #foodporn #lunch… https://t.co/Tv5Eq9fUhk,pos
Sat Apr 13 05:09:12 PDT 2013,Ahmedabad / Mumbai,global,"Paneer butter masala, butter chapati followed by gulab jamun. #Lunch",neutral
Wed May 29 06:32:05 PDT 2013,London UK,global,"@WSParkHall @Volcano_Coffee chickpea & vegetable curry w/ naan, sambal, raitha & achar chutney #lunch #TabletCatering #curry #SpiceItUp",pos
Sun Jul 07 16:44:46 PDT 2013,Little Budworth,global,"Special @Holliesfarmshop Little Budworth today- Moroccan Lamb with mango salsa, cucumber raita & dipping bread #lunch http://t.co/673vQKOvnI",pos
Wed Jan 20 02:02:48 PST 2010,NIL,global,RT @Gandharva666: True flavours of Indian spices @ HP makes every day a fresh start. #HPTwintership #spices #Indian #Breakfast http://t.co/…,pos
Fri Jun 08 06:35:54 PDT 2012,NIL,global,Enjoy you day with delicious food at Raj Vilas (RV). #Dinner #Food #Cuisines #Delicious #Live #Music #Every... http://t.co/HntVEGaKBd,pos
Fri Jun 08 06:35:54 PDT 2012,Bangalore,global,RT @Gandharva666: True flavours of Indian spices @ HP makes every day a fresh start. #HPTwintership #spices #Indian #Breakfast http://t.co/…,pos
Thu Jul 15 00:23:10 PDT 2010,NIL,global,RT @Gandharva666: True flavours of Indian spices @ HP makes every day a fresh start. #HPTwintership #spices #Indian #Breakfast http://t.co/…,pos
Wed Oct 02 04:27:17 PDT 2013,Bangalore,global,Chhole Masala http://t.co/SHezk8c4d2 #Breakfast&amp;Snacks #Vegetarian,neutral
Mon Dec 20 18:44:33 PST 2010,NIL,global,Vegetable Upma - Savoury Cream of Wheat with Vegetables #upma #breakfast #recipes #indianfood #vegan #vegetarian http://t.co/qByOKKXVvA,neutral
Mon May 02 09:58:39 PDT 2011,"New Brunswick, NJ",global,"Enjoy a taste of Indian cuisine today 4 #lunch in @RWJUH Dining Rm! Featured entrees: tikka masala chicken,vindaloo shrimp, pot stickers.",neutral
Mon May 07 02:29:15 PDT 2012,NIL,global,RT @Gandharva666: True flavours of Indian spices @ HP makes every day a fresh start. #HPTwintership #spices #Indian #Breakfast http://t.co/…,pos
Wed Sep 21 18:24:45 PDT 2011,"EDGAR IND..  BEND,REE DEER  ",global,Vegetarian samosa (vegan friendly) available for lunch or dinner. #edgarrestaurant #reddeer #lunch #samosa,pos
Mon Mar 05 21:09:09 PST 2012,NIL,global,Simple dal for dinner tonight! Healthy start to the week! #lentil #dinner #healthyeating #food #Indianfood http://t.co/dSGpsjX501,pos
Tue Oct 13 06:04:04 PDT 2009,Somewhere in this mad world. ,global,RT @chetnamakan: Simple dal for dinner tonight! Healthy start to the week! #lentil #dinner #healthyeating #food #Indianfood http://t.co/dSG…,pos
Mon Aug 30 17:50:48 PDT 2010,London,global,Cheers to all of our booming customers at Exchange Square on Friday! Our Spicy Indian Wraps went boom! #Lunch @StreetDots @BroadgateLondon,pos
Thu May 30 08:55:59 PDT 2013,NIL,global,Love a chicken tikka #dinner,pos
