Date,Location,Country,Text,Sentiment
Sat May 09 06:28:44 PDT 2015,Cebu City Philippines,Philippines,#Lunch (@ Jafar's Shawarma Station) https://t.co/jEp04C2oZt,pos
Sun Jan 09 05:24:14 PST 2011,"14.585376,120.974713",Philippines,"#Diet #Dinner with Big Brother.  #Kebab!  #OxBrain  #PitaBread @ Shawarma Snack Center, Malate http://t.co/xs3wCCofWB",neg
Wed Sep 29 12:30:19 PDT 2010,Mönchengladbach,Germany,Ofenkartoffel mit Kräuterdipp und Hummus #kulturküche #gladbach #mönchengladbach #lunch http://t.co/whgBmDFfZk,pos
Fri Jun 04 09:18:19 PDT 2010,Mönchengladbach,Germany,RT @Kulturkueche_MG: Ofenkartoffel mit Kräuterdipp und Hummus #kulturküche #gladbach #mönchengladbach #lunch http://t.co/whgBmDFfZk,pos
Fri Apr 05 11:55:19 PDT 2013,NIL,Egypt,Shawarma Night Love <3! #Gastropost @Gastropost #NationalPost @NationalPost #Classics #Breakfast… http://t.co/W0S0DNYfiZ,pos
Mon Jan 09 12:22:34 PST 2012,"Cuckfield, West Sussex",United Kingdom,"New dish. Warm chickpea, tomato and fennel with squash, halloumi and kale. #warmsalad #health #lunch #cuckfield http://t.co/fUcrTaQ747",neg
Tue Oct 25 20:49:01 PDT 2011,"523 9th Ave, NY, NY, 10018",United States,Trying to eat healthier? Then you'll love our Hummus and Baba Ganoush w/ marinated olives and grilled flatbread starter! Order it at #lunch!,pos
Sat Jul 18 13:34:13 PDT 2015,"New York City , New Jersey",United States,RT @hk_hellskitchen: Trying to eat healthier? Then you'll love our Hummus and Baba Ganoush w/ marinated olives and grilled flatbread starte…,pos
Mon Jan 09 12:22:34 PST 2012,London,United Kingdom,Yummmm Tofu and Falafel salad 😍 #dinner #tofu #beans #salad #falafel http://t.co/W7JR7HfTqG,neg
Sun Sep 22 03:24:45 PDT 2013,Wandering about,United States,Lunch time! Falafel pita 🙋 #mediterranean #foodwanderer #lunch #yum #pita #falafel http://t.co/8UStrTVzNr,pos
Wed Sep 26 12:51:32 PDT 2012,California,United States,"http://t.co/nmZTHCPrVR Hummus Pizza #yum, #dinner http://t.co/okAAzn3lcx",pos
Sat Aug 14 12:09:51 PDT 2010,NIL,Egypt,meal ideas for halloumi cheese? http://t.co/J09jkhWHM3 #Cheese #Halloumi #Ideas #Meal,pos
Wed Feb 23 08:46:54 PST 2011,NIL,Egypt,2 speltboterhammen met hummus en kaas#lunch,neg
Tue Sep 14 02:39:50 PDT 2010,Ali ,France,"@alicercioglu #lunch (@ Upper West Side Falafel - @uwsfalafel in İstanbul, Türkiye) https://t.co/zxzRMeT17G http://t.co/jUmpyathou",pos
Wed Feb 10 01:06:01 PST 2010,London,United Kingdom,"Stir fried chilli, tomato and kale with avocado,  lentils and homemade hummus #brunch #Vegan… http://t.co/R0FD6RQQuZ",neg
Sun Jul 21 03:44:31 PDT 2013,istanbul /Caddebostan,United States,"Bugün menüde Bonfile ızgara, kırmızı biber kavurma, karışık dolma ve kemalpaşa var 😃 #dinner… http://t.co/GAUNZdzq1x",pos
Mon Nov 16 12:14:35 PST 2009,"Antipolo City, Philippines ",Philippines,thank you for the dinner!! excited coz its chicken shawarma and tcb coffee #coffee #love #dinner #food… http://t.co/LJX9s6Kdw4,pos
Sun Apr 24 10:29:19 PDT 2011,Canada ,Canada,ヽ(•‿•)ノ   Shish Taouk   (｡●́‿●̀｡)  ... <3 #Chicken #Dinner #Shish #Taouk #Food http://t.co/pKdg7tcqLY,pos
Sat Aug 07 22:49:53 PDT 2010,"Liverpool, UK",United Kingdom,Ras El Hanout Halloumi  #dinner #yum #vegetarian http://t.co/8NnGnBc21u,pos
Thu Oct 15 20:06:04 PDT 2015,Alabang. Iligan.,United States,That lonely table for 1. #lunch (@ Mazza Shawarma in Filinvest Alabang) https://t.co/CfqQIEvsT5 http://t.co/xNUoilGeq3,neutral
Thu Jan 31 14:45:16 PST 2013,"Tokyo , Japan ",Japan,"Iraqi #lunch . This is appetiser. Hummus , tabbouleh, and I dont know 😜 #green #food #foodie… http://t.co/1Vsd3wr3Vy",neutral
Fri Oct 04 09:03:41 PDT 2013,Dubai,United Arab Emirates,Now thats a shawarma platter. #food #lunch #Dubai #mydubai http://t.co/C64fEUtNiY,pos
Thu Sep 22 19:42:03 PDT 2011,Kent,United Kingdom,@YallaYallaUK @SohoPlaces_W1 @ShoreditchHype @LoveHackney @TownFish_London @sohoradio #yallayallauk #meal # shawarma,pos
Tue May 04 16:56:12 PDT 2010,@lilywhitelove13,United States,"So I had my first very tasty, yet calorific (underestimated) falafel wrap today from a food stall in Shoreditch. Yeah. #FoodComa #Lunch",pos
Wed May 23 19:50:40 PDT 2012,NIL,Egypt,Very pink beet hummus #food #hummus #friday #party #snack #igers #instagood #instalike #photooftheday… http://t.co/37rhYCTEgE,pos
Sun Aug 01 14:41:22 PDT 2010,"London, UK ",United Kingdom,The Falafel Burger - Messy perfection #Falafel #Burger #Wimbledon #SW19 #ExcellentChoice #Friday #Dinner #Sorted http://t.co/xB4PfOVPgq,pos
Tue Apr 21 09:30:32 PDT 2015,Wimbledon...where else?,United States,RT @HotPinkGrill: The Falafel Burger - Messy perfection #Falafel #Burger #Wimbledon #SW19 #ExcellentChoice #Friday #Dinner #Sorted http://t…,neutral
Mon Oct 05 11:20:53 PDT 2015,Mexico,Mexico,🍠🍆🍅🌽 #Dinner #Meal #Vegan Baked Carrot and Chickpea Falafel http://t.co/fALPlCvUpx,neg
Mon Nov 09 12:26:32 PST 2009,NIL,Egypt,RT @creagirlblog: Very pink beet hummus #food #hummus #friday #party #snack #igers #instagood #instalike #photooftheday… http://t.co/37rhYC…,pos
Wed May 27 10:19:17 PDT 2015,Shah Alam,Malaysia,baked chicken wings served with kabsa rice 😋👍✔️ #throwback #gathering #farewell #lunch #friends… http://t.co/O6NFJ5F976,pos
Tue May 24 09:35:40 PDT 2011,NIL,Egypt,Shawarma + Milktea = LOVE. #snack #dotd #fotd,pos
Wed Jan 27 16:33:52 PST 2010,"Berlin,Germany",Germany,"For #lunch: Mujaddara with Spiced Yogurt, a #recipe #food https://t.co/dTy2AyNLY9",neg
Thu Nov 03 16:51:03 PDT 2011,London,United Kingdom,A new healthy brunch dish ..... Chestnut Humus & roast butternut tabouleh #brunch http://t.co/lM5o0YsWRU,pos
Sat Aug 07 22:49:53 PDT 2010,London,United Kingdom,#hummusbros #lunch @ Hummus Bros http://t.co/MWFqT6d8kV,pos
Fri Feb 05 08:20:42 PST 2010,Rotterdam,Netherlands,Hihi midnight snack baklava #foodlover #love #food #cake #sweet #snack #eten http://t.co/F6h4JxA7Kh,pos
Sun Jul 28 02:59:21 PDT 2013,Rotterdam,Netherlands,Hihi midnight snack baklava #foodlover #love #food #cake #sweet #snack #eten http://t.co/CT7DkINJgU,pos
Mon Jul 26 20:05:15 PDT 2010,NIL,Egypt,"Having dinner at TAPAS with my sis Tammy.Mushrooms, shrimp, Calamari, and hummus with tahini. #dinner… http://t.co/BA0nNAfFCC",neg
Tue Feb 05 13:32:50 PST 2013,Philippines,Philippines,When Turks felt so Good 👌😝😊 #BestShawarma #Dinner @ Turk's Shawarma http://t.co/iqaebLFwvW,pos
Tue Nov 01 18:22:59 PDT 2011,NIL,Egypt,Dolma #yummy #cool #hungry #mammy #home #dinner #testy #Armenian #food #Yerevan 🍴😋 http://t.co/aXvrCfO9X7,pos
Wed Jun 20 01:05:52 PDT 2012,"Surrey, UK",United Kingdom,And the finished sweet potato falafel #snack http://t.co/r9VFM1YShH,pos
Mon Aug 03 16:59:10 PDT 2015,"London, UK",United Kingdom,@namak_mandi Namak Mandi #Tooting http://t.co/EpONebCHJa #dinner#time#family#food#yummy http://t.co/aggJwF785V,pos
Thu Aug 13 04:55:02 PDT 2015,SF Bay Area,United States,Chicken Shawarma Pita😜 #foodporn #mediterraneanfood #food #mediterranean #lunch #instafood #delicious… http://t.co/KwAIMxzyQw,neutral
Fri Feb 03 07:24:45 PST 2012,"Guadalajara, México",Mexico,RT @ScottySauce: Chicken Shawarma Pita😜 #foodporn #mediterraneanfood #food #mediterranean #lunch #instafood #delicious… http://t.co/KwAIMxz…,neg
Wed Jan 14 18:56:30 PST 2009,New York,United States,"Las Thursday, eating shawarma 😁🍴 :3 #lunch #Happy #Lol #Selfie #delicious :3 @ Alborada I Etapa http://t.co/M3JKekWjgk",pos
Sat Mar 27 17:54:35 PDT 2010,New York,United States,"Photo: Las Thursday, eating shawarma 😁🍴 :3 #lunch #Happy #Lol #Selfie #delicious :3 (en Alborada I Etapa) http://t.co/VMXjQ9ULRO",pos
Mon Aug 04 13:44:03 PDT 2008,Singapore,Singapore,Oven Baked Falafel Recipe http://t.co/LEPchvoYvh #food #homemade #healthy #delicious #eat #snack #cooking #baking #vegetarian,pos
Thu Apr 04 05:52:01 PDT 2013,Melbourne & London,Australia,"Ahh I how I've missed a #melbourne #breakfast! Eggs, kale & hummus @strosecafe #food #foodie #foodgasm… http://t.co/ArpxnMTWRy",neg
Fri Sep 18 11:55:29 PDT 2015,"Geraldton, Western Australia",Australia,#Breakfast in #Geraldton: Shakshouka #yummy by aline.nakagawa http://t.co/Wbfh2slrig Pic from http://t.co/YQdT8V0MtQ http://t.co/AfprCL27WB,pos
Mon Feb 06 20:14:37 PST 2012,NIL,Egypt,#vscocam #lunch @billsrestaurant halloumi and hummus sooooo good! X http://t.co/VKPjuxz7i7,pos
Fri Jul 08 10:27:35 PDT 2011,NIL,Egypt,"Avocado, tomato, hummus on quinoa bread #Tartine #janesf #breakfast http://t.co/44nzz2oWSq",neutral
Wed May 16 00:12:43 PDT 2012,NIL,Egypt,Smoked pork hock and barley lentil soup with hummus on toast #yum #lunch #soup #food #easy #foodpics http://t.co/V2gWzqs5ry,pos
Fri May 11 06:30:20 PDT 2012,"Shelton St, Covent G, WC2H 9JQ",United States,It's Choose-day again! Delicious Indian @GuptasUK succulent meats from @Sticky_Beaks and the *best* falafel in town by @FalafelCo  #Lunch !!,pos
Tue Jul 14 04:29:32 PDT 2015,"London, UK",United Kingdom,RT @Startisans: It's Choose-day again! Delicious Indian @GuptasUK succulent meats from @Sticky_Beaks and the *best* falafel in town by @Fal…,pos
Wed Feb 03 13:41:45 PST 2010,"Birmingham, UK",United Kingdom,"We don't normally have it on the lunch menu, but today Halloumi Fish and chips is on the menu. #favourite #Halloumi #lunch",neutral
Wed Apr 02 05:19:18 PDT 2008,"Birmingham, UK",United Kingdom,"RT @warehouse_cafe: We don't normally have it on the lunch menu, but today Halloumi Fish and chips is on the menu. #favourite #Halloumi #lu…",neutral
Tue Jan 15 10:19:34 PST 2013,Worldwide,United States,"RT @warehouse_cafe: We don't normally have it on the lunch menu, but today Halloumi Fish and chips is on the menu. #favourite #Halloumi #lu…",neutral
Fri Oct 04 09:03:41 PDT 2013,NIL,Egypt,RT @Startisans: It's Choose-day again! Delicious Indian @GuptasUK succulent meats from @Sticky_Beaks and the *best* falafel in town by @Fal…,pos
Mon Nov 09 12:26:32 PST 2009,NIL,Egypt,RT @Startisans: It's Choose-day again! Delicious Indian @GuptasUK succulent meats from @Sticky_Beaks and the *best* falafel in town by @Fal…,pos
Fri Jul 03 09:33:26 PDT 2015,NIL,Egypt,"RT @warehouse_cafe: We don't normally have it on the lunch menu, but today Halloumi Fish and chips is on the menu. #favourite #Halloumi #lu…",neutral
Mon Aug 01 20:24:32 PDT 2011,NIL,Egypt,Bait Al Mandi #Dinner . Tata,pos
Sun Jan 30 15:46:29 PST 2011,Moving to NYC,United States,Photo: Late lunch. Rice and veggies with hummus and beet salad. #vegan #food #lunch #HCLFV #biggirlportions... http://t.co/aFIqNQkIYr,neutral
Thu Apr 02 12:53:47 PDT 2015,Canada,Canada,"#28daychallenge lunch, replaced the hummus with yogurt tzatziki :) fitgirlsguide #yummy #lunch… http://t.co/5Zdqmatv9O",pos
Mon Jul 18 17:34:52 PDT 2011,NIL,Egypt,Mini Avocado & Hummus Quesadilla Recipe {Healthy Snack} | http://t.co/AzDdetwn8I #snack #vegetarian http://t.co/UfFg0a8qtk,pos
Sun Oct 04 17:49:59 PDT 2015,NIL,Egypt,We're having Jalapeno Hummus for #lunch today! What's in your #vegan lunchbox? http://t.co/kW7o50oDPu,neutral
Thu Jan 14 11:02:56 PST 2010,"Los Angeles, California",United States,What's for lunch? Hummus and warm pitas over here. #lunch #foodporn #hummus http://t.co/v0loxukApY,pos
Fri Apr 17 19:25:06 PDT 2015,"Guadalajara, México",Mexico,RT @Doughgasm: What's for lunch? Hummus and warm pitas over here. #lunch #foodporn #hummus http://t.co/v0loxukApY,pos
Mon Jun 01 13:55:38 PDT 2015,The land of Astoria NY,United States,Afghan lamb curry. I eat a lot of lamb. #astoria #lamb #curry #lunch @ Balkh Shish Kabab House Inc http://t.co/VMv50XBqQg,pos
Mon Apr 11 07:26:26 PDT 2011,NIL,Egypt,We're taking #lunch notes from @dreenaburton with these Falafel Patties and Tahini Sauce  http://t.co/kPQ4Gr11SO http://t.co/yVrn4k1ill,pos
Thu May 17 19:59:51 PDT 2012,NYC    Don't munch and drive!,United States,RT @earths_choice: We're taking #lunch notes from @dreenaburton with these Falafel Patties and Tahini Sauce  http://t.co/kPQ4Gr11SO http://…,neutral
Sun Mar 06 03:27:13 PST 2011,NIL,Egypt,"#lunch #TurkeyPita I dress the bread with hummus instead of mustard. Half slice cheese in each, 3 slices Turku in... http://t.co/INUmBnKtV7",neutral
Wed Aug 10 06:26:01 PDT 2011,"Vancouver, Canada",Canada,RT @earths_choice: We're taking #lunch notes from @dreenaburton with these Falafel Patties and Tahini Sauce  http://t.co/kPQ4Gr11SO http://…,neutral
Sun Feb 08 10:41:20 PST 2009,TX,United States,RT @Biltaji2000: Shawarma al day3a Jordan finally open in #Dubai! Felt like I was #home for #dinner @shawermaaldayaa #yum #jo #food http://…,neg
Sun Apr 19 01:24:42 PDT 2015,NIL,Egypt,"Shawarma for #Breakfast, Shawarma for #Brunch, Shawarma for #Lunch, Shawarma for #Dinner.. #Shawarma till Death!! http://t.co/FGMV8Lis0Q",neg
Wed May 02 21:42:00 PDT 2012,NIL,Egypt,"Breakfast Idea: toast with hummus and light cheese, eggs, tomatoes and fruit! #yummy #breakfast http://t.co/VdxTF8Br9K",neutral
Fri Dec 18 03:31:24 PST 2009,Prospero House SE1 1GA,United States,"Aubergine blackening for Baba ghanoush #lunch @etcProspero, #prep #healthy #food https://t.co/p6EbHuMVJt",pos
Sat Jul 06 16:09:28 PDT 2013,"London, UK",United Kingdom,I keep eating like I'm still in #AbuDhabi Fattoush salad obsession 💖 #lunch #food #comptoir #london… http://t.co/3dDnRVcd8S,pos
Tue May 15 21:58:06 PDT 2012,NIL,Egypt,"Aubergine blackening for Baba ghanoush #lunch etcProspero, #prep #healthy #food http://t.co/J0N87sXdsd http://t.co/bPLXzz8tfd",pos
Fri Jun 28 07:13:03 PDT 2013,Dubai,United Arab Emirates,#Snack Hummus with organic baguette at #LPQ post work! #Favorite,pos
Sun Oct 17 19:34:26 PDT 2010,"Houston, TX",United States,This has become the #snack of the week. Hummus + vegetables #again. http://t.co/ty1YKnrcYo,pos
Sat Nov 12 10:21:07 PST 2011,"Stockholm, Sweden",Sweden,"Fried halloumi with tzatziki, pickled chilies, salad and roast almond potatoes. #dinner http://t.co/6GwOtGcVL5",neg
Wed Dec 01 17:50:25 PST 2010,Tokyo,Japan,I look too happy with the lunch;) #london #food #hummusbrother #lunch #travel #uk @ Hummus Bros http://t.co/TkLccKmaBP,neg
Fri Apr 17 18:55:29 PDT 2015,London,United Kingdom,RT @Ami_Crew: I look too happy with the lunch;) #london #food #hummusbrother #lunch #travel #uk @ Hummus Bros http://t.co/TkLccKmaBP,neg
Mon Aug 27 14:33:46 PDT 2012,NIL,Egypt,Yes that is hummus #lunch http://t.co/sVKo4M02Ge,neutral
Tue Sep 06 15:09:13 PDT 2011,"Riverside, California ",United States,"Today's #Lunch Dairy-free Quesadilla with Sriracha, some Pepper strips & Spicy Avocado Hummus and a… http://t.co/m0D4nWeCz9",pos
Tue Mar 16 18:42:58 PDT 2010,NIL,Egypt,Best shawarma from JAFAR'S 🍱🍨🍹 #PiggingOut #Snack @ Ayala Center Cebu http://t.co/bmT8ArZpaj,pos
Sun Jan 22 08:31:53 PST 2012,somewhere singing dramatically,United States,Tofu & hummus 😍 #food #vegan #dinner #homemade #vegetarian http://t.co/HuOdQDeWWu,neg
Fri Jul 19 04:07:30 PDT 2013,London,United Kingdom,Debut to the world of Falafel at Pilpel #joke #falafel #pilpel #city #humous #lunch http://t.co/IF01oQ4Mpx,neutral
Tue Dec 25 13:04:42 PST 2012,Washington DC,United States,What's for #lunch? Falafel pie anyone? http://t.co/ctbvJ1ZLzu #falafel #vegan #Plantbased #delicious http://t.co/YRPNsuURkN,pos
Wed Apr 14 18:15:21 PDT 2010,world,United States,RT @WorldWideVeggie: What's for #lunch? Falafel pie anyone? http://t.co/ctbvJ1ZLzu #falafel #vegan #Plantbased #delicious http://t.co/YRPNs…,pos
Wed Mar 14 22:45:03 PDT 2012,California,United States,"http://t.co/wtmMhBukhh Baklava Salmon (Salmon With Honey, Butter, Walnuts, and Mustard) #yum, #dinner http://t.co/L6IvEszZzU",pos
Tue Nov 18 15:04:56 PST 2008,Birmingham,United Kingdom,RT @WorldWideVeggie: What's for #lunch? Falafel pie anyone? http://t.co/ctbvJ1ZLzu #falafel #vegan #Plantbased #delicious http://t.co/YRPNs…,pos
Thu Aug 01 14:52:56 PDT 2013,"Midlands, UK",United Kingdom,RT @WorldWideVeggie: What's for #lunch? Falafel pie anyone? http://t.co/ctbvJ1ZLzu #falafel #vegan #Plantbased #delicious http://t.co/YRPNs…,pos
Sat Sep 19 18:55:45 PDT 2015,"Newport Beach, CA",United States,RT @WorldWideVeggie: What's for #lunch? Falafel pie anyone? http://t.co/ctbvJ1ZLzu #falafel #vegan #Plantbased #delicious http://t.co/YRPNs…,pos
Sat Jul 06 16:09:28 PDT 2013,NIL,Egypt,"RT @followchefs: http://t.co/wtmMhBukhh Baklava Salmon (Salmon With Honey, Butter, Walnuts, and Mustard) #yum, #dinner http://t.co/L6IvEszZ…",pos
Mon May 30 10:04:24 PDT 2011,NIL,Egypt,RT @WorldWideVeggie: What's for #lunch? Falafel pie anyone? http://t.co/ctbvJ1ZLzu #falafel #vegan #Plantbased #delicious http://t.co/YRPNs…,pos
Tue Mar 24 11:04:01 PDT 2015,"ÜT: 43.713862,-98.021695",United States,Carrots and hummus with this munchkin! I love my life! ❤️ #livetheway #snack #carrots #hummus #boys… http://t.co/iZV1EuVcnf,pos
Mon Sep 12 01:31:41 PDT 2011,Woolavington,United Kingdom,Halloumi served with lemon chilli chickpeas & spinach & cous cous. #veggie #cheese #halloumi #dinner… http://t.co/TdmK9iuX3F,pos
Thu Aug 25 21:47:28 PDT 2011,NIL,Egypt,Homemade hummus and pumpernickel bread! #Snack #Yumm ❤️,pos
Sun Mar 24 00:55:26 PDT 2013,Minneapolis,United States,Hand is for reference purposes. @engine2diet hummus cameo. #kale #bigasskale #dinner http://t.co/R0KVCG0CuQ,neutral
Sun Jan 06 13:58:34 PST 2013,tfdr1415,United States,"tak mandi lagi"" zZzzZ #breakfast #bajusemalam http://t.co/uQjozYc2dk""",neg
Thu Aug 06 01:11:37 PDT 2015,"Manila, Philippines",Philippines,My current fave - Beef Kofta 😊 #cohenlifestyle #lunch #spotmyfood #yummyph #PepperTasteMakers… http://t.co/pNOpDJIULy,pos
Sun Jan 16 08:14:24 PST 2011,JAPAN。ときどきoverseas.,United States,#lunch in #tokyo  晴れ晴れな冬のランチを東京で ならばここに来たくなる #ファラルェル #Ambessa&co の#ドライフルーツ もいっちゃうよね。 @ Kuumba du falafel http://t.co/SiLIgRuJn1,neutral
Mon May 27 10:50:33 PDT 2013,Philippines ☜♥☞,Philippines,Shawarma Wrap of #ShawarmaBros <3 #Dinner =],pos
Thu Nov 12 13:44:00 PST 2009,"Ontario, Canada",Canada,Going to get Shawarma today for lunch with my coworkers @ShawarmaLand #love #shawarma #yummy #lunch #tasty #TGIF #hungry #cantwait,pos
Fri Sep 20 14:10:35 PDT 2013,Toronto,Canada,Hummus pita pizza via @real_simple #lunch http://t.co/U9ImIL9qSg http://t.co/OQ3WOGUGpQ,neg
Fri Jan 21 00:51:41 PST 2011,"Dubai, United Arab Emirates",United Arab Emirates,#healthy pulutan slash #dinner --beef&chicken shawarma sisig !  #kapampangan meets #arabic cooking !… http://t.co/aL77VBB2DS,pos
Mon Sep 12 01:31:41 PDT 2011,"Woodstock, NY",United States,Tummy grumblin’? Cut up some veggies & sit down to a sensational #snack of Garlicky Hummus w/ Pine Nuts. http://t.co/tnNrEaeLak,pos
Sat Sep 03 22:08:07 PDT 2011,"San Francisco, CA",United States,@Kris_Carr: e veggies & sit down to a sensational #snack of Garlicky Hummus w/ Pine Nuts. > http://t.co/LN20PAevwb http://t.co/ie5QUtCNSa,neutral
Sun Dec 27 08:34:00 PST 2009,"Roseville, CA",United States,Tasty #lunch? Hummus w carrots may take the DNA on a happy #dance:  http://t.co/VTcELlas4L h/t 6packarmy http://t.co/xbGV8kZGjr,pos
Mon May 27 10:50:33 PDT 2013,Seattle/SoCal,United States,"Healthy Snacks for Desk Job: #fruit, #nuts, #tuna, crackers, hummus dip, 100% dark #chocolate, #peanutbutter #healthy #lunch #deskjob 🍌🍎🍉",pos
Thu Feb 05 16:06:18 PST 2009,"Beverly Hilla, CA",United States,"“@TasteTheNature:Healthy Snacks for Desk Job: #fruit, #nuts, #tuna, crackers, hummus dip, 100% dark #chocolate, #healthy #lunch #deskjob 🍌🍎”",pos
Sun Jun 19 14:49:15 PDT 2011,"Roseville, CA",United States,RT @KPbewelldoc: Tasty #lunch? Hummus w carrots may take the DNA on a happy #dance:  http://t.co/VTcELlas4L h/t 6packarmy http://t.co/xbGV8…,pos
Tue Apr 03 02:58:02 PDT 2012,Canada,Canada,RT @lealou: Hummus pita pizza via @real_simple #lunch http://t.co/U9ImIL9qSg http://t.co/OQ3WOGUGpQ,neutral
Thu Apr 14 03:34:27 PDT 2011,"Green, Green Grass of Wales",United States,RT @Kris_Carr: Tummy grumblin’? Cut up some veggies & sit down to a sensational #snack of Garlicky Hummus w/ Pine Nuts. http://t.co/tnNrEae…,pos
Wed Jan 20 09:39:53 PST 2010,San Diego,United States,RT @KPbewelldoc: Tasty #lunch? Hummus w carrots may take the DNA on a happy #dance:  http://t.co/VTcELlas4L h/t 6packarmy http://t.co/xbGV8…,pos
Mon Jul 15 12:05:16 PDT 2013,"Manila, Philippines",Philippines,Shawarma ala Cara. lol. #LiveLoveEat #FromMyKitchenToYours #MiCasa #Saturday #Lunch http://t.co/0AicqdxUMv,pos
Thu Oct 18 12:19:03 PDT 2012,"Manila, Philippines",Philippines,Smallest Hummus con Pita. Lol. #LiveLoveEat #FromMyKitchenToYours #MiCasa #Saturday #Lunch #HomeCooking http://t.co/6RM5ne2Hfa,neutral
Thu Aug 25 17:47:51 PDT 2011,"Killaloe, Co.Clare",Ireland,Sausage rolls and falafel rolls fresh from oven #brunch #woodenspoonstyle http://t.co/uQQ9olfrSy,neutral
Mon Apr 18 17:16:37 PDT 2011,JESUS' ♥,Peru,Tunisian Shakshouka 🍳 #brunch #latepost #egg #tomato #beef #sausage http://t.co/yZY4wiOj5N,neutral
Thu Mar 19 20:25:53 PDT 2015,Cape Town /\/¯¯¯¯¯\/\ ,South Africa,RT @_SunshinenSmile: Mmmm🍴 ready cooked chicken with grilled halloumi and rocket salad #easy #quick #healthy #dinner http://t.co/aPDYSdQQF6,pos
Thu Dec 27 13:13:43 PST 2012,NIL,Egypt,Yey! Forever loves :))  #HappyTummy #shawarma #dinner #saturday #happyKiddo @ Tri Mo Shawarma Co http://t.co/U3QsnOQREP,pos
Fri Mar 27 14:19:12 PDT 2015,NIL,Egypt,Edi ikaw na bebepeys!! #shawarma #dinner #HappyTummy @ Tri-Mo Shawarma Co. (Official Fan Page) http://t.co/ixkwq4Xube,neg
Sun Nov 14 17:59:03 PST 2010,NIL,Egypt,#shawarma #dinner #HappyTummy @ Tri-Mo Shawarma Co. (Official Fan Page) http://t.co/HK9v8hbX93,neg
Tue Mar 17 10:22:45 PDT 2015,"Akron, Ohio",United States,Carrots and hummus chased with strawberry-banana yogurt chased with black coffee … absolutely disgusting. #breakfast,neg
Wed Aug 22 10:50:36 PDT 2012,new york city,United States,RT @WorldWideVeggie: What's for #lunch? Falafel pie anyone? http://t.co/ctbvJ1ZLzu #falafel #vegan #Plantbased #delicious http://t.co/YRPNs…,pos
Fri Oct 01 20:47:04 PDT 2010,NIL,Egypt,Hummus baby!! My fave afternoon #snack! I will probably eat this whole container #vegan #plantstrong… http://t.co/5cYAcPxqYU,pos
Sun May 26 20:53:05 PDT 2013,Essex,United Kingdom,We fancy some tea roasted vegetables with brown rice and griddled halloumi tonight! YUM! http://t.co/QqwagWvgbf #dinner,pos
Mon Aug 13 07:36:18 PDT 2012,NIL,Egypt,RT @your_home: We fancy some tea roasted vegetables with brown rice and griddled halloumi tonight! YUM! http://t.co/QqwagWvgbf #dinner,neutral
Tue Jul 14 06:11:56 PDT 2015,°◦°◦♡♡°◦°◦ ,United States,Delicious Shawarma 😋😋😋 #lunch #shawarma #delicious #middleeasternfood http://t.co/2NBGnKmzIj,pos
Sat Jul 28 22:02:25 PDT 2012,NYC/LA/DC,United States,Pumpkin-pear hummus with toasted pecans #snack #hummus #pear #pecan #homemade #homecooking #healthy… http://t.co/MN0zi6Drcl,pos
Sun Dec 18 10:02:51 PST 2011,"Sydney, Australia",Australia,Sunday brunch hummus and spinach bagel #brunch #sundays #bagel #vegan #whatveganseat #vegaism… http://t.co/CDH7mwrcC6,neg
Wed Aug 29 19:04:27 PDT 2012,RonFeir@aol.com,United States,RT @your_home: We fancy some tea roasted vegetables with brown rice and griddled halloumi tonight! YUM! http://t.co/QqwagWvgbf #dinner,neutral
Tue Mar 15 14:12:58 PDT 2011,NC,United States,RT @ZeMonsta_: Photo: Late lunch. Rice and veggies with hummus and beet salad. #vegan #food #lunch #HCLFV #biggirlportions... http://t.co/a…,neutral
Mon Aug 13 07:36:18 PDT 2012,Washington State,United States,From the Archives:: The Better Chip Review & Cilantro-Jalapeno Hummus http://t.co/jI00uiUSpn #chips #hummus #productreview #snack,pos
Sun Dec 04 19:53:06 PST 2011,يصنع فارقاً عظيماً في نجاحك,United States,RT @yummyeveryday: Baklava Pull Apart Bread - Swanky Recipes http://t.co/tM5kgRBmeJ #Food #Recipe #Breakfast http://t.co/h1OGAgbkGo,neg
Mon Aug 24 10:51:26 PDT 2015,NIL,Egypt,"#Grilled halloumi ,watermelon and arugula #salad #lunch ❤️ http://t.co/G7Jnc4yaqJ",pos
Sat Jul 13 16:28:49 PDT 2013,NIL,Egypt,"Marinated mozzarella with fennel, plum tomato's hummus and pâté. #sunday #lunch #food http://t.co/qcGHxeS6iT",neutral
Tue Mar 17 19:15:29 PDT 2015,DC and Beantown,United States,That time you're too drunk to eat your Amsterdam falafel and find it in the fridge in the morning #breakfast,pos
Wed Dec 21 07:37:33 PST 2011,Samandar kay pass,United States,Mandi chicken for dinner #arabic #dinner #homemade,pos
Sun Apr 10 10:33:05 PDT 2011,NIL,Egypt,RT @Kris_Carr: Tummy grumblin’? Cut up some veggies & sit down to a sensational #snack of Garlicky Hummus w/ Pine Nuts. http://t.co/tnNrEae…,pos
Thu Mar 21 10:11:03 PDT 2013,CT/ NY,United States,Now picking up dinner from Layla's Falafel #healthy #dinner #life,pos
Mon May 27 22:45:29 PDT 2013,"Vancouver, Canada",Canada,Mmm snacking #lunch is serious business around here...And of course we need hummus and tzatziki for… http://t.co/TEs0AzATYs,pos
